W,phi,n_samples,frac_post_in_box,rho_true,i0_true,best_true,best_plug,best_true_control,best_plug_control,ppf,ppf_control,er_rel,regret_true,drs,drs_avg_pairs,drs_var,drs_control,drs_control_avg_pairs,drs_control_var,n_sloppy,lambda_max,gamma,cos_g_ridge,cos_g_ridge_control,g_norm,drs_control_over_drs,grad_check_relerr,entropy_u,relsd_max,relsd_max_u,pred_rmse,pred_rrmse,pred_cov90,pred_cov90_meanonly,cov90_param,marginal_pair,theta_hat_R0,theta_sd_R0,u_hat_R0,u_sd_R0,relsd_R0,z_R0,theta_hat_sigma,theta_sd_sigma,u_hat_sigma,u_sd_sigma,relsd_sigma,z_sigma,theta_hat_gamma,theta_sd_gamma,u_hat_gamma,u_sd_gamma,relsd_gamma,z_gamma,theta_hat_omega,theta_sd_omega,u_hat_omega,u_sd_omega,relsd_omega,z_omega,theta_hat_rho,theta_sd_rho,u_hat_rho,u_sd_rho,relsd_rho,z_rho,theta_hat_i0,theta_sd_i0,u_hat_i0,u_sd_i0,relsd_i0,z_i0,drs_pair_01,drs_pair_02,drs_pair_12,drs_control_pair_01,drs_control_pair_02,drs_control_pair_12,drs_1em1,drs_control_1em1,n_sloppy_1em1,drs_1em2,drs_control_1em2,n_sloppy_1em2,drs_1em3,drs_control_1em3,n_sloppy_1em3,drs_1em4,drs_control_1em4,n_sloppy_1em4,drs_1em5,drs_control_1em5,n_sloppy_1em5,drs_1em6,drs_control_1em6,n_sloppy_1em6,drs_1em8,drs_control_1em8,n_sloppy_1em8,rho_level,phi_train,cell_id
6,50.0,2000,0.0025,0.26207413942088964,3.104665611843591e-05,2,2,2,2,0.0,0.0,0.0,0.0,0.05202408626768196,0.04563697208045762,0.4373674839496909,0.05094860145738303,0.03890517206941121,0.47719221298014464,5,3091.345044926298,0.01,0.022952841320665617,0.025509649467842083,0.7985389306722018,0.979327175401694,nan,7.244045040463866,44.710177795328406,2.990056144608423,122811.04551867946,1725.6821384357768,1.0,1.0,1.0,12,1.3728633176151857,0.19585004589957106,0.316898571659364,0.14035293086329026,0.14125838158318055,-0.275456584278807,5.273079174693577,4263.792700730299,1.6626144755491243,1.5379078764232554,21.610423992881962,0.09993152075864226,2.3501279797365506,36.985266332646404,0.8544697861355669,1.0750733420883032,5.800072964976174,-0.16173676537200357,0.0029372392890613997,2.4374040251976595e+47,-5.830285156110559,17.432879955847657,44.710177795328406,0.09977705808557387,0.43372199740504735,4.4363861280039005,-0.83535150910183,1.6659248916699845,2.626591989660101,-0.30240038658354934,2.4956043421768994e-05,0.0011370900435513959,-10.598394543784206,1.9320289834776032,5.674358121093854,0.1130288918124175,0.041405033111791306,0.04348179686189958,0.05202408626768196,0.030385633008487213,0.03538128174236337,0.05094860145738303,0.05202408626768196,0.05094860145738303,5,0.05202408626768196,0.05094860145738303,5,0.03995674884265584,0.03943144143075345,4,0.03995674884265584,0.03943144143075345,4,0.03995674884265584,0.03943144143075345,4,0.03995674884265584,0.03943144143075345,4,0.03995674884265584,0.03943144143075345,4,0.26207413942088964,10.0,142
10,50.0,2000,0.001,0.26207413942088964,3.104665611843591e-05,2,2,2,2,0.0,0.0,0.0,0.0,0.02484388999531208,0.08731614782941964,0.616265816412303,0.022650691569418898,0.02409916229873281,0.6400455937226058,4,2727.4818979324664,0.01,0.018388745459425933,0.02014517150767679,1.915563534704204,0.9117208123885983,nan,6.620279100233453,44.710177812217765,2.4885912356799396,1.7508653994960516e+34,5.638857969391471e+31,1.0,1.0,1.0,12,1.361463071998344,0.17441175526250782,0.30855990973655084,0.1238680914590761,0.12711221204703443,-0.244796514171903,4.444649836481643,137119.50016026394,1.4917010889182891,1.3709504413920277,42.53914390420166,0.23676921477841015,3.514622573711239,27.483772443574793,1.2569321435973493,1.1278272922440282,3.39479537686103,-0.5110190596665495,4.038223313388199e-05,2.1230721046127324e+58,-10.11712064363989,25.17737776407882,44.710177812217765,0.2393512549222087,0.27130003776109396,12.276486315853509,-1.3045299201315108,2.1173615020944117,4.552809221343472,-0.01634011017781192,3.2496598366818146e-05,0.0016172696737630943,-10.334375139742777,2.2619428866904894,4.500890116196405,-0.020179249157023352,0.2054940377526083,0.03161051574033853,0.02484388999531208,0.03394092398730303,0.015705871339476506,0.022650691569418898,0.033720646691186296,0.03121303642560274,5,0.02484388999531208,0.022650691569418898,4,0.02484388999531208,0.022650691569418898,4,0.02484388999531208,0.022650691569418898,4,0.02484388999531208,0.022650691569418898,4,0.02484388999531208,0.022650691569418898,4,0.02484388999531208,0.022650691569418898,4,0.26207413942088964,10.0,143
6,2.0,2000,0.0,0.6,4.126819464586703e-05,2,2,2,2,0.001,0.001,0.048143501998772556,0.0,0.048763402088705256,0.0336822914424453,0.6604652192000988,0.002125043919626971,0.06519862700445624,0.9644539841526647,4,1176.141449511164,0.01,0.05687583120719636,0.003408732564936296,0.009048308232204982,0.04357866409241329,nan,8.401149335417756,44.71016977970086,7.51463002911074,9.034213188430122e+107,1.4891560200708993e+106,0.8333333333333334,1.0,1.0,12,1.1448733579235775,0.17500410186876295,0.13529402645552482,0.15030819742400756,0.15114075324638432,0.7574011468619626,6.953958096052293,12532831055.350609,1.9393110076906508,2.845215915294487,44.69934865531022,-0.031689967990719714,1.2876357635370956,19001.323237376175,0.25280779540402004,1.899757050936333,35.59871074532709,-0.09993096486928192,0.018378758884225223,9.533429689149711e+37,-3.996559689675926,15.286195736508141,44.71016977970086,-0.026664864592135237,0.6716186356537422,3.0518188327399205,-0.39806460601937865,1.3833865404777446,1.8572822885456859,-0.08151085358085867,6.097699323063773e-05,0.0012409934432798223,-9.705013925087222,1.725486708460344,4.04783073565828,-0.22625763102451527,0.024680712432007684,0.027602759806622943,0.048763402088705256,0.16573781647420663,0.027733020619535118,0.002125043919626971,0.08837839647184507,0.06648443808984442,5,0.048763402088705256,0.002125043919626971,4,0.048763402088705256,0.002125043919626971,4,0.048763402088705256,0.002125043919626971,4,0.048763402088705256,0.002125043919626971,4,0.048763402088705256,0.002125043919626971,4,0.048763402088705256,0.002125043919626971,4,0.6,10.0,144
10,2.0,2000,0.0,0.6,4.126819464586703e-05,2,2,2,2,0.0,0.0,0.0,0.0,0.047604858605652924,0.03236324633653384,0.8453869564380094,0.15492052538020612,0.2953636884084865,0.9878662333442173,4,4186.019903068409,0.01,0.04203495482406912,0.04576918801414463,0.06011694262270427,3.2543007146293634,nan,6.436348467715672,26.423487876305664,3.8321228341267997,9355721136889.977,77320009395.78493,1.0,1.0,1.0,12,1.2648944209954502,0.13753202872474812,0.23498865703268942,0.10711643092290388,0.10810519540235884,0.13208963753391495,5.339719049035644,3022.201371314653,1.6751730390478736,1.839655057930382,10.71960233854427,0.09456836302569079,1.3938200114200694,15.003598901400972,0.33204818737370506,1.2724494408651892,3.726322150983456,-0.21147005016090284,0.005271643661902808,4.707616159363416e+16,-5.245413074752398,11.825402799185028,26.423487876305664,0.0711391451030813,0.5070881412175255,16.82038202585705,-0.6790704419455855,1.9964572075517946,4.67870513580547,0.08427168763908004,7.101299572915282e-05,0.01383351962938213,-9.552647659233678,2.1351568020253744,16.812061512748667,-0.2542065296371708,0.023614856133070815,0.025870024270877777,0.047604858605652924,0.2048394735555289,0.5263310662897245,0.15492052538020612,0.057702966446078176,0.20885365431429204,5,0.047604858605652924,0.15492052538020612,4,0.047604858605652924,0.15492052538020612,4,0.047604858605652924,0.15492052538020612,4,0.047604858605652924,0.15492052538020612,4,0.047604858605652924,0.15492052538020612,4,0.047604858605652924,0.15492052538020612,4,0.6,10.0,145
6,10.0,2000,0.0,0.6,4.126819464586703e-05,2,2,2,2,0.0,0.0,0.0,0.0,0.048189395337254824,0.032971060354242805,0.5057876767037692,0.12495918350907177,0.06450060184462249,0.8781275273177773,4,2537.6276807973645,0.01,0.029540254402478035,0.04713682399630729,0.13635304321720185,2.5930846949736854,nan,7.675542054187888,44.69699205626489,3.5515383276269534,229.8103293336104,3.050579592924032,0.8333333333333334,1.0,1.0,12,1.2874846601132481,0.18283155423126934,0.2526904390096291,0.13977408294095994,0.14062550649358427,-0.025418241834628083,5.864001543827144,9374.633349246595,1.7688322278563389,1.9934781239356352,13.813107746606745,0.04028836714464818,1.9815328059065336,44.83362759740241,0.6838706896084675,1.303285727520335,5.425489688218595,-0.47641697918620757,0.007980168354521507,1.0485762556878678e+34,-4.8307957706851266,17.156756332526413,44.69699205626489,0.024866690025637985,0.57502011412017,3.6111411316555455,-0.5533502577180538,1.5474557139340395,2.038556333614344,0.027480356025151937,3.771242893706681e-05,0.002370150553381875,-10.185520837814531,1.8837516352513834,7.170374275041573,0.047831346776646105,0.02468279569146876,0.026040990034004823,0.048189395337254824,0.03194218750410586,0.036600434520689826,0.12495918350907177,0.06319811887970951,0.1314327330411618,5,0.048189395337254824,0.12495918350907177,4,0.048189395337254824,0.12495918350907177,4,0.048189395337254824,0.12495918350907177,4,0.048189395337254824,0.12495918350907177,4,0.048189395337254824,0.12495918350907177,4,0.048189395337254824,0.12495918350907177,4,0.6,10.0,146
10,10.0,2000,0.001,0.6,4.126819464586703e-05,2,2,2,2,0.0,0.0,0.0,0.0,0.05213545676774399,0.036361379238827464,0.7546012923417729,0.2056010982020614,0.09841634165612306,0.9782362765512179,4,3210.124081092677,0.01,0.03233653799693081,0.06341179523788636,0.12602263093929386,3.9435944546910737,nan,6.530542127412156,42.652541854481626,2.426076039415683,7738084.207679698,59707.43987407175,1.0,1.0,1.0,12,1.2766847748890022,0.14816011235434398,0.24426669841001677,0.11387618648073262,0.11529554548723817,0.04277390477973024,5.608441882532787,55107.138638604556,1.7242729416589344,1.8081311987317628,32.86691776217852,0.06906205967627507,1.8479611612060247,329.84267980698405,0.6140829563352327,1.3453750280736574,24.51444636259742,-0.40964021521761806,0.0009942342009592884,3.559988469641842e+27,-6.9135377644133005,14.102006897437862,42.652541854481626,0.17794444106749288,0.42167145952662,12.602609793251618,-0.8635288000869314,2.0949865312362794,3.7517900864811025,0.16835582046095823,5.5767752366038336e-05,0.002100199776176028,-9.794314770221137,2.175775232930371,4.455565011608275,-0.1383891522108558,0.0276458473573867,0.029302833591351694,0.05213545676774399,0.0408047484707368,0.048843178295570985,0.2056010982020614,0.061349011030635406,0.2061448614341561,5,0.05213545676774399,0.2056010982020614,4,0.05213545676774399,0.2056010982020614,4,0.05213545676774399,0.2056010982020614,4,0.05213545676774399,0.2056010982020614,4,0.05213545676774399,0.2056010982020614,4,0.05213545676774399,0.2056010982020614,4,0.6,10.0,147
6,50.0,2000,0.0015,0.6,4.126819464586703e-05,2,2,2,2,0.0,0.0,0.0,0.0,0.0464403909297392,0.031087165165661092,0.5610155446622314,0.15293055741266695,0.20601574082216464,0.9910910428440433,4,2040.008780090682,0.01,0.037583523716775376,0.04569732305845159,0.046492117990906294,3.293050604247482,nan,7.825572439345029,42.720701798452566,3.198150603274836,448815.4469371944,6632.740595130951,1.0,1.0,1.0,12,1.2391640450868049,0.17412629342304636,0.21443699508274403,0.13946131446079182,0.13916491475692006,0.24881905508092822,5.628196552823315,8286779.734531293,1.7277890627402699,2.142762351925228,40.82468309449671,0.05663583904158826,1.7068308583327763,91.46448449338575,0.5346383518101622,1.414200872189876,9.261525758505377,-0.33352766272378775,0.006653109206017965,3.743696916017534e+26,-5.012670983804576,16.03127673087287,42.720701798452566,0.03795748553912298,0.5842745530342267,3.2508405497082467,-0.5373842815694649,1.4419913573309544,2.048425528855333,0.018418042291621507,4.8415026933162484e-05,0.0011288183650387182,-9.935700318603041,1.7661656606287286,4.438995485202333,-0.09043214069049964,0.0226077477181464,0.024213356849097676,0.0464403909297392,0.16290834043345742,0.30220832462036956,0.15293055741266695,0.06684789742494329,0.21773671807230358,5,0.0464403909297392,0.15293055741266695,4,0.0464403909297392,0.15293055741266695,4,0.0464403909297392,0.15293055741266695,4,0.0464403909297392,0.15293055741266695,4,0.0464403909297392,0.15293055741266695,4,0.0464403909297392,0.15293055741266695,4,0.6,10.0,148
10,50.0,2000,0.001,0.6,4.126819464586703e-05,2,2,2,2,0.0005,0.0005,0.08353991509801836,0.0,0.05305887412347001,0.03721920241771501,0.771291646128723,0.19725491694714228,0.09591141743640495,0.9769268566534354,4,3050.359747477468,0.01,0.03223099099195526,0.06159011397828221,0.12962996953705558,3.7176611868567475,nan,6.562931526192534,44.71017781221748,2.30890991259693,1463.5765653372641,12.455970768827779,1.0,1.0,1.0,12,1.28049109840249,0.15095849765577213,0.2472436749757166,0.11516756946976985,0.11710443905025554,0.016445190258208838,5.436088476604926,14452.74374349239,1.693059772205915,1.8623761356610635,19.642558182407928,0.08381037064081749,1.8582277568756866,69.22343690278605,0.6196232146206081,1.3198988766433533,9.722612484667996,-0.4217444110184595,0.0013888852830693818,1.8446173230619603e+43,-6.579253808203516,14.962731864991136,44.71017781221748,0.14536715612567144,0.40651712319800976,10.891557996597347,-0.9001292273931021,2.0783172957461495,3.461588107903414,0.18731673186954115,5.423162439312522e-05,0.005178641979763711,-9.822246343786626,2.233530512712413,7.693707728065655,-0.12230507475332422,0.028458063819671576,0.03014066931000344,0.05305887412347001,0.04126638491059255,0.049212950451480005,0.19725491694714228,0.062340345092878564,0.19796240520815636,5,0.05305887412347001,0.19725491694714228,4,0.05305887412347001,0.19725491694714228,4,0.05305887412347001,0.19725491694714228,4,0.05305887412347001,0.19725491694714228,4,0.05305887412347001,0.19725491694714228,4,0.05305887412347001,0.19725491694714228,4,0.6,10.0,149
6,2.0,2000,0.0,0.6,4.473552115112195e-05,2,2,2,2,0.0,0.0,0.0,0.0,0.03877447775569629,0.02486601407472168,0.5719891812018331,0.1922761397240001,0.20742278385348376,0.9884581834651034,4,1851.5354244563491,0.01,0.038199669756665736,0.04884707020275427,0.05086307335523021,4.958832480877273,nan,7.47123406502274,44.710177755217735,6.263660259024193,192700567.5081378,1728256.2108353165,1.0,0.8333333333333334,1.0,12,1.2426851866546174,0.15766551620608413,0.21727451146796017,0.12557489137701613,0.12587916968727436,-0.08617387232999346,5.3729691454670965,9371.915840438016,1.6813806692152318,2.0250365603935983,17.24462404801195,0.010638082597422795,1.6776346096913954,71.5670735603819,0.5173848308716634,1.1713145749013165,10.728284641819984,0.08747390518509336,0.011867571172756882,1.0981104488503628e+42,-4.4339457102737105,16.491915983532632,44.710177755217735,0.03800447217089422,0.8035906348544208,3.780114609203528,-0.2186653000982893,1.3696451502532536,1.9385510274352993,-0.21331096131992994,5.382434551070525e-05,0.00298708816115949,-9.829784674365941,1.6930170262624111,8.320762913489794,-0.10924759648453508,0.017160319553670842,0.018663244914797903,0.03877447775569629,0.14481458762910088,0.28517762420735027,0.1922761397240001,0.06587831395356529,0.24363159880207594,5,0.03877447775569629,0.1922761397240001,4,0.03877447775569629,0.1922761397240001,4,0.03877447775569629,0.1922761397240001,4,0.03877447775569629,0.1922761397240001,4,0.03877447775569629,0.1922761397240001,4,0.03877447775569629,0.1922761397240001,4,0.6,10.0,150
10,2.0,2000,0.0005,0.6,4.473552115112195e-05,2,2,2,2,0.0,0.0,0.0,0.0,0.04608731344745956,0.033287069081683364,0.7199236427148309,0.05704403423132975,0.0352227010708187,0.8091230052239636,4,3466.7007488436666,0.01,0.02770562994752966,0.03405113087844207,0.38439750689273977,1.237738326760163,nan,6.306526097447272,32.12771022524902,2.6352915581411067,2.4868791314233898e+17,923803540647618.9,1.0,1.0,1.0,12,1.3174149931253298,0.1554771800507968,0.2756714780047904,0.11542838439180149,0.11722649872134006,-0.5996639523191869,5.104019945046885,18641.328286464395,1.6300284537634753,1.5745376829362994,26.875483881829584,0.04629595241448002,2.090504229026016,23.44875978492384,0.7374052947858954,1.1628456864345253,4.341261484193694,-0.1010976823656263,0.0020099012678040117,1.2279135293766097e+37,-6.20966967861312,16.364290082893955,32.12771022524902,0.1468130006379984,0.4537327228996134,13.86697495246696,-0.790246970382291,2.0601854118925886,4.085036478099321,0.13562922298319252,6.27485307395608e-05,0.006775140418601057,-9.676375394735496,2.1709865893810836,9.21062780795587,-0.15585877969585796,0.02579147157325787,0.027982422224332667,0.04608731344745956,0.022043080340558352,0.02658098864056799,0.05704403423132975,0.056186845326822554,0.06536166217818548,5,0.04608731344745956,0.05704403423132975,4,0.04608731344745956,0.05704403423132975,4,0.04608731344745956,0.05704403423132975,4,0.04608731344745956,0.05704403423132975,4,0.04608731344745956,0.05704403423132975,4,0.04608731344745956,0.05704403423132975,4,0.6,10.0,151
6,10.0,2000,0.0,0.6,4.473552115112195e-05,2,2,2,2,0.0,0.0,0.0,0.0,0.04124312530957269,0.028576311935849082,0.535921961947846,0.05497873826283542,0.03242066124565455,0.6407965785384966,4,2509.648086770176,0.01,0.027471531335204486,0.03369319929013833,0.34187300007578086,1.3330400606201063,nan,7.073581433210242,44.708126816848456,3.4624324076548736,2.982575997727978e+24,2.4480787943047698e+22,1.0,1.0,1.0,12,1.3380997375132013,0.1742733762696586,0.2912505011649734,0.12831951655039575,0.12917008970795488,-0.6608290510593223,5.353561735615529,28371.80776400879,1.677762084372902,1.712912622092966,27.799421290457637,0.01468906861335059,1.9927449553787626,74.94853770388691,0.6895130628354313,1.0060732296481933,12.769149056001362,-0.06924821160512759,0.006383670091204184,3.1016711336694555e+40,-5.054012097612908,16.79145224866049,44.708126816848456,0.0742540270440011,0.6437634084512709,3.8144211709122584,-0.4404239985589363,1.5249383257194045,2.0278737605030646,-0.046166867223198516,3.915387269045564e-05,0.0024806199900558926,-10.148011221123213,1.841609567328141,8.262230698095365,0.07236523321501737,0.021331517737756992,0.02315429276021756,0.04124312530957269,0.019228198011207794,0.023055047462920437,0.05497873826283542,0.058332081565667514,0.069501944351257,5,0.04124312530957269,0.05497873826283542,4,0.04124312530957269,0.05497873826283542,4,0.04124312530957269,0.05497873826283542,4,0.04124312530957269,0.05497873826283542,4,0.04124312530957269,0.05497873826283542,4,0.04124312530957269,0.05497873826283542,4,0.6,10.0,152
10,10.0,2000,0.0,0.6,4.473552115112195e-05,2,2,2,2,0.0005,0.0,0.012366022001125944,0.0,0.05109984505504746,0.03559941449451068,0.7979460668165821,0.17217847695774088,0.08523014580970811,0.9723056415241776,4,3932.192029309383,0.01,0.03273083788736251,0.05946070504511329,0.1503026460514602,3.3694520359555127,nan,6.2182570498377165,44.710177812217374,4.323561776293936,1.0195669410502812e+40,4.267756136669239e+37,1.0,1.0,1.0,12,1.285729376404018,0.14303658642914419,0.25132616541515074,0.1093305546527474,0.1105823711785701,-0.4104335585517742,5.441175019896938,8562.12813309,1.693995033848592,1.6579367871508066,22.042116542792883,0.005385091656148677,1.7947715905189918,15.19471583132843,0.5848777662218452,1.191260221708027,3.381216343469415,0.029352549576883387,0.0031872992482960875,3.7779998843862696e+42,-5.748581351407692,12.447610428141102,44.710177812217374,0.15596585500344884,0.6174562517111142,15.030648304930809,-0.48214706042119665,2.0845926009895686,3.3734332898903543,-0.01375739476921303,6.352766878803716e-05,0.004077409686621934,-9.664035018022451,2.1820689466303986,6.05419123826864,-0.16072255544978267,0.026945479198955267,0.028752919229529304,0.05109984505504746,0.0377208917192221,0.04579106875216134,0.17217847695774088,0.060534920215809015,0.17375935297938686,5,0.05109984505504746,0.17217847695774088,4,0.05109984505504746,0.17217847695774088,4,0.05109984505504746,0.17217847695774088,4,0.05109984505504746,0.17217847695774088,4,0.05109984505504746,0.17217847695774088,4,0.05109984505504746,0.17217847695774088,4,0.6,10.0,153
6,50.0,2000,0.0015,0.6,4.473552115112195e-05,2,2,2,2,0.0,0.0,0.0,0.0,0.03849960979903588,0.02714383550828885,0.47147086184484266,0.044344936677747505,0.026651064274852115,0.54293387448487,4,2707.5806765317616,0.01,0.025747390893470442,0.030103817595278186,0.44993530095654083,1.1518282109669071,nan,6.959886227791048,39.16783433246206,3.443132915896691,275263073.6903676,2262436.22211261,1.0,1.0,1.0,12,1.3453620310657077,0.16957342713469598,0.2966631449131675,0.12414831586360979,0.1250729637809137,-0.7266301397248781,5.332815073796269,1642.7032691133402,1.6738792551868056,1.6028583797589495,13.374550462223713,0.01812007884630587,2.131335693728483,17.21647842038995,0.7567488694424096,0.9612955662580344,4.039073642632859,-0.1424167376916436,0.006883087313483863,2.1033890015486027e+29,-4.978687990264433,17.142284497259013,39.16783433246206,0.06834029864683053,0.6176577812794488,3.9856040537209667,-0.48182072687669775,1.5013700040765299,2.1499205962417443,-0.019318953229742624,3.53503021021747e-05,0.0008878582009262202,-10.250203619627808,1.7518337070315058,4.778289527436245,0.13440825084607683,0.020476970198186256,0.02245492652764441,0.03849960979903588,0.015917110499296547,0.019691145647512287,0.044344936677747505,0.05433629334307063,0.05864863521405675,5,0.03849960979903588,0.044344936677747505,4,0.03849960979903588,0.044344936677747505,4,0.03849960979903588,0.044344936677747505,4,0.03849960979903588,0.044344936677747505,4,0.03849960979903588,0.044344936677747505,4,0.03849960979903588,0.044344936677747505,4,0.6,10.0,154
10,50.0,2000,0.0,0.6,4.473552115112195e-05,2,2,2,2,0.0,0.0,0.0,0.0,0.05262249499516508,0.03787637471970796,0.7565871244346166,0.07930614229902047,0.04761487642555401,0.877006528778491,4,3481.6437203628766,0.01,0.029473302077262804,0.039208633031904215,0.27245306395474717,1.5070768177431926,nan,6.250703959588456,44.710177785192215,3.4275285440306877,1.4792005007525741e+38,5.33237383111959e+35,1.0,1.0,1.0,12,1.307743076461351,0.14885709022797863,0.2683028090174065,0.11175199658960931,0.11311424190487254,-0.553453845070477,5.328492440515951,51181.45088653209,1.6730683539889213,1.681709264366101,35.59543217861769,0.01775266513134893,1.9474303868192355,13.258230209490481,0.6665107532300566,1.1732089188311774,2.908415944484633,-0.03977677082275291,0.0013647488461094384,3.012787091677327e+32,-6.596784862798688,14.716297796498742,44.710177785192215,0.18955893344517422,0.5483999984917782,13.003780047632421,-0.6007503340441998,2.059088917772465,3.4596934971605022,0.04367208696139753,6.242816350522198e-05,0.002940103356759584,-9.681494046186641,2.1659427550559536,4.708680281501739,-0.15385848417644557,0.02947177443883604,0.03153485472512276,0.05262249499516508,0.029269410923458798,0.034269076054182744,0.07930614229902047,0.06242979995590105,0.08597670884980901,5,0.05262249499516508,0.07930614229902047,4,0.05262249499516508,0.07930614229902047,4,0.05262249499516508,0.07930614229902047,4,0.05262249499516508,0.07930614229902047,4,0.05262249499516508,0.07930614229902047,4,0.05262249499516508,0.07930614229902047,4,0.6,10.0,155
6,2.0,2000,0.0005,0.6,3.592084552239505e-05,2,2,2,2,0.0,0.0,0.0,0.0,0.0547542243262854,0.037827956062407436,0.5505835728268962,0.3085016041543881,0.212837638247476,0.9926734698089954,4,2171.0366477353623,0.01,0.03583234027453367,0.06458487529059279,0.0526771814357826,5.634297772460423,nan,7.731346490391228,44.190573191641064,3.8729958545026713,211217.44551710572,5089.577000412186,0.8333333333333334,0.8333333333333334,1.0,12,1.2572679155966187,0.1799603342428767,0.22894104579670008,0.14143943723097843,0.14171383245194552,-0.005547155332181834,6.080720743877034,163180.11662026818,1.8051232323531898,2.076475866770063,22.99427062220282,-0.29522672966275587,1.6772473370904755,480.6175128408954,0.517153959795552,1.3589388753275047,20.740972544382014,-0.2437400297155647,0.017070368271916166,6.1315155722027186e+32,-4.070411168189635,15.76468558051983,44.190573191641064,-0.07120155195994711,0.41859935506817214,3.6230162275273945,-0.870841009659021,1.5196118056003007,2.648867727503257,0.23691273295340806,3.924162194955956e-05,0.0014171258534685773,-10.145772590034706,1.839358997764635,5.606121526217793,-0.04807119536636736,0.028519327053283704,0.0302103168076532,0.0547542243262854,0.12977854772732372,0.2002327628607162,0.3085016041543881,0.0709676153383834,0.3927200324158496,5,0.0547542243262854,0.3085016041543881,4,0.0547542243262854,0.3085016041543881,4,0.0547542243262854,0.3085016041543881,4,0.0547542243262854,0.3085016041543881,4,0.0547542243262854,0.3085016041543881,4,0.0547542243262854,0.3085016041543881,4,0.6,10.0,156
10,2.0,2000,0.0,0.6,3.592084552239505e-05,2,2,2,2,0.0,0.0,0.0,0.0,0.04581776107559152,0.03096924173491863,0.879380271964117,0.02396580040652848,0.28421073982398154,0.9833346713954063,4,3958.5554147767793,0.01,0.05022809606930344,0.01082320527482842,0.025694131160148348,0.5230679073774247,nan,6.645229945183463,44.710177425941225,9.841864087321849,inf,inf,0.9,0.8,1.0,12,1.235296437011337,0.13510073823936697,0.2113109712460504,0.10815085333305671,0.10872792633077537,0.15575917806544187,5.914393243346002,38684.367492028905,1.7773889128527562,2.0655234945147503,24.970212067709525,-0.28336490067726455,1.16860679101204,114.63245046052538,0.15581226235872664,1.5334831092727215,13.68202987334764,0.01963757892132591,0.006350482827256586,1.448495726426958e+27,-5.059224433179672,10.984791496927402,44.710177425941225,-0.012167442098555971,0.46580282489231495,13.902700968751368,-0.7639928569467761,1.9375288673696789,4.977927168932694,0.13066501224545693,6.57661233175473e-05,0.009033227733028702,-9.629405695408638,2.0882747071945253,11.38640826186662,-0.2896108822622261,0.022155674047391577,0.02493429008177279,0.04581776107559152,0.6842881739052131,0.1443782451602029,0.02396580040652848,0.05677531976692215,0.06046165545639015,5,0.04581776107559152,0.02396580040652848,4,0.04581776107559152,0.02396580040652848,4,0.04581776107559152,0.02396580040652848,4,0.04581776107559152,0.02396580040652848,4,0.04581776107559152,0.02396580040652848,4,0.04580377753651754,0.023962695949317877,3,0.6,10.0,157
6,10.0,2000,0.0,0.6,3.592084552239505e-05,2,2,2,2,0.0,0.0,0.0,0.0,0.052862378547088654,0.03629888355719655,0.5105395479203284,0.8436035138265181,0.3407915930522505,0.9968883629092592,4,2386.4396570361446,0.01,0.03353088824167261,0.11459699767337919,0.0582686111572587,15.958485732439271,nan,7.970155737865012,44.71017413310272,3.5681677213753127,7.766709837597892e+94,1.629379686209348e+93,1.0,1.0,1.0,12,1.2505851068887923,0.18995614490386814,0.2236115273073952,0.14931023631527363,0.15020956718202313,0.0304395202435517,6.256312446175395,356408.1084034764,1.8335909454382362,2.223946863028876,31.50233011517709,-0.288450638421067,1.8418589468683422,2686.3960506357635,0.6107753588251992,1.5491130968318993,23.4277142275937,-0.2742531850982804,0.010347304058481426,4.7559641735041325e+32,-4.571029270642308,16.310199096967622,44.71017413310272,-0.03812657180601508,0.49708943861163696,2.9389473806501796,-0.6989853121107563,1.5299200047577906,1.9867316247556628,0.12298661875105955,3.776718368469491e-05,0.011512217056660726,-10.18406998889438,1.8177977547866178,23.250695468521993,-0.02757335723337324,0.027310575710741136,0.02872369641375987,0.052862378547088654,0.07773217055447713,0.10103909477575625,0.8436035138265181,0.06728026611611405,0.9309123029088141,5,0.052862378547088654,0.8436035138265181,4,0.052862378547088654,0.8436035138265181,4,0.052862378547088654,0.8436035138265181,4,0.052862378547088654,0.8436035138265181,4,0.052862378547088654,0.8436035138265181,4,0.052862378547088654,0.8436035138265181,4,0.6,10.0,158
